,size,total_sqft,bath,balcony,price,site_location
1626,3.0,1469.0,3.0,1,8900000.0,Vishrant Wadi
1627,1.5,830.5,1.5,1,3000000.0,Wagholi
1628,2.0,1160.0,2.0,1,5200000.0,Wakadewadi
1629,2.0,1205.0,2.0,1,7850000.0,Wanowrie
1630,3.0,1550.0,2.0,3,5200000.0,Warje
1631,3.0,1745.0,3.0,2,12500000.0,Yerawada
1632,2.0,1028.0,2.0,1,4200000.0,Alandi Road
1633,3.0,1700.0,3.0,1,18000000.0,Ambegaon Budruk
1634,3.0,1200.0,2.0,1,3400000.0,Anandnagar
1635,3.0,2447.5,4.0,1,21400000.0,Aundh
1636,2.0,1100.0,2.0,2,5000000.0,Aundh Road
1637,2.0,1200.0,3.0,1,7200000.0,Balaji Nagar
1639,2.0,1266.0,2.0,2,5900000.0,Baner road
1640,2.0,1060.0,2.0,1,6200000.0,Bhandarkar Road
1641,3.0,1168.0,3.0,0,7000000.0,Bhavani Peth
1642,2.0,1552.0,2.0,1,5100000.0,Bibvewadi
1643,3.0,1804.0,3.0,0,12000000.0,Bopodi
1644,1.5,830.5,1.5,1,1700000.0,Budhwar Peth
1645,2.0,1080.0,2.0,2,4320000.0,Bund Garden
1647,2.0,1300.0,2.0,2,6500000.0,Chandan Nagar
1648,2.0,920.0,2.0,2,3300000.0,Dapodi
1649,4.0,830.5,2.0,1,12000000.0,Deccan Gymkhana
1650,2.0,1310.0,2.0,1,5000000.0,Dehu Road
1651,3.0,1650.0,2.0,1,7500000.0,Dhankawadi
1652,3.0,1515.0,3.0,3,9393000.0,Dhayari Phata
1653,2.0,1157.0,2.0,1,5380000.0,Dhole Patil
1654,4.0,2400.0,4.5,1,8500000.0,Erandwane
1655,4.0,2447.5,4.0,3,16000000.0,Fatima Nagar
1656,3.0,2200.0,2.0,1,16200000.0,Fergusson College
1657,2.0,1243.0,2.0,1,5800000.0,Ganesh Peth
1658,3.0,1530.0,2.0,2,7439000.0,Ganeshkhind
1659,3.0,2070.0,3.0,3,16200000.0,Ghorpade Peth
1660,3.0,1815.0,3.0,2,8200000.0,Ghorpadi
1661,4.0,2447.5,4.0,3,21400000.0,Gokhale Nagar
1662,2.0,1000.0,2.0,1,2888000.0,Gultekdi
1663,2.0,982.0,2.0,2,2455000.0,Guruwar peth
1664,2.0,1232.0,2.0,2,8900000.0,Hadapsar
1665,3.0,1282.0,3.0,2,17800000.0,Hadapsar Industrial
1666,1.5,830.5,1.5,1,3840000.0,Hingne Khurd
1667,2.0,1181.0,2.0,0,5500000.0,Jangali Maharaj
1668,3.0,1075.0,2.0,1,4500000.0,Kalyani Nagar
1669,4.0,1200.0,4.0,2,21400000.0,Karve Nagar
1670,3.0,1616.0,3.0,1,7500000.0,Karve Road
1671,4.5,1800.0,4.5,0,4450000.0,Kasba Peth
1672,4.5,1200.0,4.0,1,13500000.0,Katraj
1673,3.0,1306.0,3.0,2,5465000.0,Khadaki
1674,3.0,1626.0,3.0,3,8900000.0,Khadki
1675,4.5,2447.5,4.0,2,21400000.0,Kharadi
1676,3.0,1585.0,3.0,2,8800000.0,Kondhwa
1677,2.0,1370.0,2.0,1,5617000.0,Kondhwa Budruk
1678,4.5,2447.5,4.5,3,21400000.0,Kondhwa Khurd
1679,2.0,1495.0,2.0,2,9000000.0,Koregaon Park
1680,3.0,2000.0,3.0,2,21000000.0,Kothrud
1681,4.5,2400.0,4.0,1,21400000.0,Law College
1682,3.0,1375.0,3.0,0,5700000.0,Laxmi Road
1683,4.0,2447.5,4.5,0,21400000.0,Lulla Nagar
1684,3.0,1400.0,2.0,2,4800000.0,Mahatma Gandhi
1685,4.5,1100.0,4.5,0,13500000.0,Mangalwar peth
1687,4.0,1200.0,4.0,2,21400000.0,Market yard
1688,2.0,1150.0,2.0,2,4600000.0,Model colony
1689,2.0,1080.0,2.0,1,5400000.0,Mukund Nagar
1690,3.0,1645.0,3.0,2,10000000.0,Mundhawa
1691,3.0,1760.0,3.0,3,17600000.0,Nagar Road
1692,1.5,830.5,1.5,1,4200000.0,Nana Peth
1693,3.0,1200.0,3.0,1,12500000.0,Narayan Peth
1694,4.0,2447.5,4.0,0,21400000.0,Narayangaon
1695,2.0,1410.0,2.0,3,6700000.0,Navi Peth
1696,2.0,1090.0,2.0,1,3148000.0,Padmavati
1697,1.5,830.5,1.5,0,3000000.0,Parvati Darshan
1698,2.0,1300.0,2.0,2,6000000.0,Pashan
1699,3.0,1890.0,2.0,2,8500000.0,Paud Road
1700,2.0,1254.0,2.0,1,5300000.0,Pirangut
1701,4.5,2447.5,4.5,2,12500000.0,Prabhat Road
1703,3.0,1245.0,2.0,2,6848000.0,Rasta Peth
1704,2.0,1170.0,2.0,2,8600000.0,Raviwar Peth
1705,2.0,1193.0,2.0,1,8600000.0,Sadashiv Peth
1706,2.0,850.0,2.0,1,2540000.0,Sahakar Nagar
1707,3.0,1678.0,3.0,3,7000000.0,Salunke Vihar
1708,3.0,1600.0,3.0,3,7500000.0,Sasson Road
1709,3.0,1750.0,3.0,2,8400000.0,Satara Road
1710,2.0,1125.0,2.0,2,6200000.0,Senapati Bapat
1711,4.0,2200.0,4.0,3,21400000.0,Shaniwar Peth
1713,3.0,2447.5,2.0,0,20000000.0,Shukrawar Peth
1714,2.0,1200.0,2.0,1,12000000.0,Sinhagad Road
1715,2.0,1000.0,2.0,1,5000000.0,Somwar Peth
1716,4.0,2447.5,4.5,2,21400000.0,Swargate
1717,3.0,1320.0,2.0,1,3813000.0,Tilak Road
1718,4.5,2447.5,4.5,0,21400000.0,Uruli Devachi
1719,4.0,2422.0,4.0,2,16000000.0,Vadgaon Budruk
1720,2.0,1100.0,2.0,1,5000000.0,Wadgaon Sheri
1721,2.0,882.0,2.0,1,3000000.0,Viman Nagar
1722,2.0,845.0,2.0,1,3700000.0,Vishrant Wadi
1723,2.0,883.0,2.0,1,3900000.0,Wagholi
1725,3.0,1595.0,3.0,3,8800000.0,Wanowrie
1726,2.0,1280.0,2.0,0,8500000.0,Warje
1727,4.0,1700.0,2.0,1,21400000.0,Yerawada
1729,2.0,1300.0,2.0,3,5700000.0,Alandi Road
1730,2.0,1450.0,1.5,0,21400000.0,Ambegaon Budruk
1731,3.0,1757.0,3.0,2,13200000.0,Anandnagar
1732,1.5,830.5,1.5,1,1650000.0,Aundh
1733,4.0,2400.0,3.0,2,14200000.0,Aundh Road
1734,2.0,1240.0,2.0,1,4400000.0,Balaji Nagar
1736,2.0,1330.0,2.0,1,9336000.0,Baner road
1737,2.0,1062.0,2.0,1,4247000.0,Bhandarkar Road
1738,2.0,1078.0,2.0,2,4500000.0,Bhavani Peth
1739,3.0,1460.0,2.0,2,7200000.0,Bibvewadi
1740,3.0,1200.0,3.0,2,6850000.0,Bopodi
1741,1.5,1200.0,1.5,1,4800000.0,Budhwar Peth
1742,3.0,912.0,2.0,1,3900000.0,Bund Garden
1744,4.5,2400.0,4.5,1,21400000.0,Chandan Nagar
1745,4.0,2028.0,4.0,3,16200000.0,Dapodi
1746,2.0,980.0,2.0,1,4547000.0,Deccan Gymkhana
1747,2.0,1000.0,2.0,2,4000000.0,Dehu Road
1748,2.0,1050.0,2.0,1,6200000.0,Dhankawadi
1749,3.0,2447.5,3.0,1,21400000.0,Dhayari Phata
1750,3.0,1875.0,2.0,2,15000000.0,Dhole Patil
1751,2.0,1065.0,2.0,1,4260000.0,Erandwane
1752,3.0,1800.0,3.0,2,18000000.0,Fatima Nagar
1753,2.0,1163.0,2.0,2,9886000.0,Fergusson College
1754,2.0,1098.0,2.0,1,7200000.0,Ganesh Peth
1755,3.0,1725.0,2.0,2,10000000.0,Ganeshkhind
1756,4.0,2447.5,4.0,2,21400000.0,Ghorpade Peth
1757,2.0,1128.0,2.0,2,7500000.0,Ghorpadi
1758,4.5,1320.0,4.5,2,20000000.0,Gokhale Nagar
1759,3.0,1705.0,3.0,1,7416000.0,Gultekdi
1760,2.0,1418.0,2.0,2,9500000.0,Guruwar peth
1761,3.0,1500.0,3.0,1,16000000.0,Hadapsar
1762,2.0,1100.0,2.0,2,5000000.0,Hadapsar Industrial
1763,3.0,1464.0,3.0,2,5600000.0,Hingne Khurd
1764,2.0,830.5,2.0,2,5500000.0,Jangali Maharaj
1766,2.0,1280.0,2.0,2,4000000.0,Karve Nagar
1767,2.0,1420.0,2.0,2,13600000.0,Karve Road
1768,4.5,1200.0,4.5,0,17000000.0,Kasba Peth
1769,4.5,830.5,4.5,2,6600000.0,Katraj
1770,4.0,1200.0,2.0,1,15000000.0,Khadaki
1772,3.0,2000.0,3.0,2,8500000.0,Kharadi
1774,3.0,2447.5,3.0,1,21400000.0,Kondhwa Budruk
1776,3.0,1650.0,3.0,3,17500000.0,Koregaon Park
1777,2.0,840.0,2.0,2,2700000.0,Kothrud
1778,2.0,914.0,2.0,2,4700000.0,Law College
1779,3.0,1482.0,2.0,2,8373000.0,Laxmi Road
1780,3.0,1724.0,3.0,2,12700000.0,Lulla Nagar
1781,3.0,1670.0,3.0,3,9186000.0,Mahatma Gandhi
1782,2.0,1184.0,2.0,3,5300000.0,Mangalwar peth
1783,2.0,1200.0,2.0,1,5500000.0,Manik Bagh
1784,2.0,1200.0,2.0,0,6500000.0,Market yard
1785,2.0,927.0,2.0,2,5500000.0,Model colony
1786,2.0,1242.0,2.0,3,3970000.0,Mukund Nagar
1787,3.0,1220.0,3.0,1,3522999.0,Mundhawa
1788,3.0,1360.0,2.0,1,7500000.0,Nagar Road
1789,4.0,2447.5,4.0,2,21400000.0,Nana Peth
1790,2.0,1180.0,2.0,2,7200000.0,Narayan Peth
1791,3.0,1697.0,3.0,2,10800000.0,Narayangaon
1792,2.0,830.5,2.0,1,2600000.0,Navi Peth
1793,2.0,1225.0,2.0,1,5700000.0,Padmavati
1794,3.0,1690.0,2.0,2,5500000.0,Parvati Darshan
1797,3.0,1250.0,2.0,1,8000000.0,Pirangut
1798,1.5,1050.0,1.5,1,4400000.0,Prabhat Road
1799,2.0,1027.0,2.0,2,4400000.0,Pune Railway
1800,3.0,1699.0,3.0,3,8194000.0,Rasta Peth
1801,2.0,1205.0,2.0,2,5800000.0,Raviwar Peth
1802,4.0,830.5,2.0,1,6750000.0,Sadashiv Peth
1803,2.0,950.0,2.0,3,3900000.0,Sahakar Nagar
1804,2.0,1200.0,2.0,0,7000000.0,Salunke Vihar
1805,3.0,1476.0,3.0,1,12000000.0,Sasson Road
1806,2.0,1070.0,2.0,1,5500000.0,Satara Road
1807,3.0,2160.0,4.0,2,17200000.0,Senapati Bapat
1808,2.0,1296.0,2.0,1,7500000.0,Shaniwar Peth
1809,2.0,1800.0,1.5,1,12800000.0,Shivaji Nagar
1810,3.0,1570.0,3.0,3,6450000.0,Shukrawar Peth
1811,2.0,1300.0,2.0,3,11000000.0,Sinhagad Road
1812,4.0,1550.0,2.0,2,6500000.0,Somwar Peth
1813,2.0,830.5,1.5,1,4000000.0,Swargate
1816,3.0,1429.0,3.0,3,8600000.0,Vadgaon Budruk
1817,3.0,1167.0,2.0,2,3997999.0,Wadgaon Sheri
1818,2.0,1035.0,2.0,1,4172999.0,Viman Nagar
1819,3.0,1188.0,2.0,2,3800000.0,Vishrant Wadi
1820,4.5,1200.0,4.0,2,21400000.0,Wagholi
1822,1.5,884.0,2.0,2,3600000.0,Wanowrie
1823,2.0,1194.0,2.0,2,4600000.0,Warje
1824,2.0,1026.0,2.0,1,6087000.0,Yerawada
1825,4.5,1400.0,4.5,3,20000000.0,Alandi Road
1826,2.0,1115.0,2.0,2,5000000.0,Ambegaon Budruk
1827,2.0,1200.0,2.0,1,12500000.0,Anandnagar
1828,4.0,2447.5,4.0,3,19100000.0,Aundh
1829,2.0,975.0,2.0,1,5800000.0,Aundh Road
1830,3.0,830.5,3.0,2,7250000.0,Balaji Nagar
1831,4.0,1900.0,2.0,1,17000000.0,Baner
1832,3.0,830.5,3.0,1,10000000.0,Baner road
1833,2.0,1101.0,2.0,2,6550000.0,Bhandarkar Road
1834,3.0,1700.0,3.0,3,13500000.0,Bhavani Peth
1835,4.0,2447.5,4.0,2,21400000.0,Bibvewadi
1836,2.0,1258.0,2.0,2,11500000.0,Bopodi
1838,4.0,2447.5,4.5,1,19500000.0,Bund Garden
1839,3.0,2000.0,3.0,2,21400000.0,Camp
1840,4.0,2447.5,4.0,3,19800000.0,Chandan Nagar
1841,3.0,1494.0,2.0,2,9455000.0,Dapodi
1842,3.0,1482.0,2.0,1,8700000.0,Deccan Gymkhana
1843,2.0,830.5,2.0,3,5000000.0,Dehu Road
1844,2.0,1185.0,2.0,2,4739000.0,Dhankawadi
1845,2.0,1100.0,2.0,2,7150000.0,Dhayari Phata
1846,2.0,1300.0,2.0,0,12000000.0,Dhole Patil
1847,2.0,1225.0,2.0,2,15000000.0,Erandwane
1848,3.0,1758.0,3.0,2,6500000.0,Fatima Nagar
1849,2.0,1145.0,2.0,2,5500000.0,Fergusson College
1850,2.0,1180.0,2.0,2,5000000.0,Ganesh Peth
1851,2.0,1260.0,2.0,2,5800000.0,Ganeshkhind
1853,2.0,1190.0,2.0,2,5500000.0,Ghorpadi
1854,3.0,1691.0,3.0,2,11900000.0,Gokhale Nagar
1855,4.0,2447.5,4.0,3,21400000.0,Gultekdi
1857,3.0,2337.0,4.0,3,21400000.0,Hadapsar
1858,2.0,1200.0,2.0,2,15000000.0,Hadapsar Industrial
1859,2.0,1206.0,2.0,1,21400000.0,Hingne Khurd
1860,4.5,1350.0,4.0,1,13000000.0,Jangali Maharaj
1861,2.0,1140.0,2.0,1,5066000.0,Kalyani Nagar
1862,2.0,1250.0,2.0,2,6500000.0,Karve Nagar
1863,3.0,830.5,2.0,1,6000000.0,Karve Road
1864,2.0,1225.0,2.0,2,4800000.0,Kasba Peth
1865,2.0,830.5,2.0,2,2800000.0,Katraj
1866,2.0,1020.0,2.0,1,5800000.0,Khadaki
1867,4.0,2100.0,2.0,1,5000000.0,Khadki
1868,2.0,1350.0,2.0,1,8000000.0,Kharadi
1869,2.0,925.0,2.0,1,4000000.0,Kondhwa
1870,4.0,1800.0,3.0,1,21400000.0,Kondhwa Budruk
1871,3.0,2000.0,3.0,1,10000000.0,Kondhwa Khurd
1872,3.0,1510.0,2.0,1,7500000.0,Koregaon Park
1874,3.0,1614.0,3.0,1,11000000.0,Law College
1875,3.0,830.5,2.0,1,13000000.0,Laxmi Road
1876,2.0,1200.0,2.0,0,9500000.0,Lulla Nagar
1877,2.0,900.0,2.0,0,5500000.0,Mahatma Gandhi
1878,4.0,1632.0,3.0,0,14500000.0,Mangalwar peth
1879,2.0,1041.0,2.0,2,6550000.0,Manik Bagh
1881,4.0,2447.5,4.5,2,21400000.0,Model colony
1882,3.0,1530.0,3.0,2,7450000.0,Mukund Nagar
1883,3.0,1450.0,2.0,2,13500000.0,Mundhawa
1884,2.0,1200.0,2.0,2,7500000.0,Nagar Road
1886,3.0,1508.0,2.0,1,11000000.0,Narayan Peth
1887,4.5,830.5,4.5,3,10600000.0,Narayangaon
1888,2.0,1188.0,2.0,3,7300000.0,Navi Peth
1889,4.0,2447.5,4.0,3,19900000.0,Padmavati
1890,2.0,1174.0,2.0,1,7600000.0,Parvati Darshan
1891,3.0,1350.0,3.0,1,5899000.0,Pashan
1892,3.0,1870.0,3.0,3,18500000.0,Paud Road
1893,2.0,1072.0,2.0,1,2500000.0,Pirangut
1894,3.0,2447.5,2.0,1,14000000.0,Prabhat Road
1895,2.0,830.5,2.0,1,3100000.0,Pune Railway
1896,2.0,1345.0,2.0,2,10600000.0,Rasta Peth
1897,2.0,1200.0,2.0,2,4500000.0,Raviwar Peth
1898,2.0,980.0,2.0,0,3700000.0,Sadashiv Peth
1899,2.0,1050.0,2.0,1,7700000.0,Sahakar Nagar
1900,2.0,993.0,2.0,1,3971000.0,Salunke Vihar
1901,3.0,1300.0,2.0,2,5200000.0,Sasson Road
1902,3.0,1743.0,3.0,2,8500000.0,Satara Road
1903,4.0,1204.0,4.0,1,12500000.0,Senapati Bapat
1904,2.0,1200.0,2.0,0,6700000.0,Shaniwar Peth
1905,3.0,1480.0,3.0,2,9000000.0,Shivaji Nagar
1906,2.0,950.0,2.0,2,3250000.0,Shukrawar Peth
1907,1.5,830.5,1.5,0,5500000.0,Sinhagad Road
1908,2.0,972.0,2.0,1,4400000.0,Somwar Peth
1909,3.0,1840.0,3.0,3,9800000.0,Swargate
1910,2.0,1128.0,2.0,1,6400000.0,Tilak Road
1911,2.0,830.5,2.0,0,4200000.0,Uruli Devachi
1912,2.0,2400.0,2.0,1,9500000.0,Vadgaon Budruk
1913,2.0,1045.0,2.0,2,4200000.0,Wadgaon Sheri
1914,2.0,955.0,2.0,3,5355000.0,Viman Nagar
1915,3.0,1360.0,2.0,2,5439000.0,Vishrant Wadi
1916,2.0,1150.0,2.0,2,6300000.0,Wagholi
1917,4.0,2447.5,4.0,3,21400000.0,Wakadewadi
1918,2.0,1115.0,2.0,2,5687000.0,Wanowrie
1919,2.0,920.0,2.0,2,4600000.0,Warje
1920,2.0,1030.0,2.0,1,4100000.0,Yerawada
1921,3.0,1564.0,3.0,1,10100000.0,Alandi Road
1922,2.0,1045.0,2.0,1,4500000.0,Ambegaon Budruk
1923,4.0,1200.0,4.0,1,8300000.0,Anandnagar
1924,2.0,1277.0,2.0,2,5500000.0,Aundh
1926,3.0,1846.0,3.0,2,14000000.0,Balaji Nagar
1927,2.0,1100.0,2.0,0,10600000.0,Baner
1929,2.0,1200.0,3.0,0,7000000.0,Bhandarkar Road
1930,4.0,2447.5,4.0,0,13100000.0,Bhavani Peth
1931,3.0,1640.0,3.0,3,21400000.0,Bibvewadi
1932,2.0,1068.0,2.0,1,4004999.0,Bopodi
1933,2.0,1135.0,2.0,2,5800000.0,Budhwar Peth
1934,3.0,1925.0,3.0,2,12000000.0,Bund Garden
1935,3.0,1615.0,3.0,2,6000000.0,Camp
1936,1.5,830.5,1.5,1,2600000.0,Chandan Nagar
1937,4.5,1200.0,4.5,3,12000000.0,Dapodi
1938,2.0,1150.0,2.0,3,4200000.0,Deccan Gymkhana
1939,4.5,930.0,4.5,1,13500000.0,Dehu Road
1940,3.0,1410.0,2.0,2,4512000.0,Dhankawadi
1941,3.0,830.5,2.0,0,10000000.0,Dhayari Phata
1942,3.0,2000.0,3.0,3,20700000.0,Dhole Patil
1943,3.0,1354.0,3.0,1,9000000.0,Erandwane
1944,2.0,1050.0,2.0,0,11000000.0,Fatima Nagar
1945,1.5,830.5,1.5,1,2800000.0,Fergusson College
1946,4.0,1320.0,2.0,1,11000000.0,Ganesh Peth
1947,3.0,1600.0,3.0,2,8800000.0,Ganeshkhind
1948,4.0,2447.5,4.5,2,21400000.0,Ghorpade Peth
1949,2.0,1000.0,2.0,1,3600000.0,Ghorpadi
1950,3.0,1130.0,3.0,1,3800000.0,Gokhale Nagar
1951,2.0,1238.0,2.0,1,6700000.0,Gultekdi
1952,3.0,2204.0,2.0,3,21400000.0,Guruwar peth
1954,3.0,1364.0,2.0,3,4638000.0,Hadapsar Industrial
1955,2.0,900.0,2.0,1,4500000.0,Hingne Khurd
1956,3.0,1745.0,3.0,2,10400000.0,Jangali Maharaj
1957,2.0,1200.0,2.0,1,5333000.0,Kalyani Nagar
1958,2.0,1020.0,2.0,1,4283000.0,Karve Nagar
1959,3.0,1650.0,3.0,2,11800000.0,Karve Road
1960,3.0,1550.0,2.0,3,7000000.0,Kasba Peth
1961,2.0,1440.0,2.0,2,6000000.0,Katraj
1962,3.0,1329.0,2.0,2,4595000.0,Khadaki
1963,2.0,916.0,2.0,1,4200000.0,Khadki
1964,1.5,830.5,1.5,2,5000000.0,Kharadi
1965,3.0,1358.0,3.0,3,5000000.0,Kondhwa
1966,2.0,1331.0,2.0,1,10700000.0,Kondhwa Budruk
1967,1.5,830.5,1.5,1,6250000.0,Kondhwa Khurd
1968,2.0,1050.0,2.0,2,5000000.0,Koregaon Park
1969,3.0,2106.0,3.0,2,12600000.0,Kothrud
1970,3.0,1718.0,3.0,2,9020000.0,Law College
1971,3.0,1530.0,3.0,2,5700000.0,Laxmi Road
1972,2.0,1206.0,2.0,2,5600000.0,Lulla Nagar
1973,2.0,1075.0,2.0,3,5200000.0,Mahatma Gandhi
1974,3.0,1200.0,3.0,1,9500000.0,Mangalwar peth
1975,3.0,1936.0,2.0,2,5421000.0,Manik Bagh
1977,3.0,1100.0,2.0,2,7500000.0,Model colony
1978,3.0,1260.0,4.5,1,18500000.0,Mukund Nagar
1979,4.5,990.0,4.5,0,12000000.0,Mundhawa
1980,3.0,830.5,2.0,1,8000000.0,Nagar Road
1981,2.0,1117.0,2.0,3,2999000.0,Nana Peth
1982,3.0,1685.0,2.0,1,11000000.0,Narayan Peth
1983,2.0,830.5,2.0,1,3700000.0,Narayangaon
1984,4.0,1080.0,4.0,2,21400000.0,Navi Peth
1985,4.0,1500.0,2.0,2,9300000.0,Padmavati
1986,3.0,1800.0,3.0,2,11500000.0,Parvati Darshan
1987,3.0,1700.0,3.0,2,13000000.0,Pashan
1988,2.0,850.0,2.0,2,3793000.0,Paud Road
1989,3.0,1891.0,3.0,1,13900000.0,Pirangut
1990,2.0,1400.0,1.5,1,8000000.0,Prabhat Road
1991,2.0,1172.0,2.0,2,8200000.0,Pune Railway
1992,3.0,1400.0,2.0,2,4043000.0,Rasta Peth
1993,2.0,896.0,2.0,1,4375000.0,Raviwar Peth
1994,2.0,1180.0,2.0,2,6500000.0,Sadashiv Peth
1995,4.5,2447.5,4.5,1,21400000.0,Sahakar Nagar
1996,2.0,850.0,2.0,1,3300000.0,Salunke Vihar
1997,1.5,830.5,1.5,1,1800000.0,Sasson Road
1998,3.0,1550.0,3.0,3,11000000.0,Satara Road
1999,3.0,1699.0,3.0,3,9700000.0,Senapati Bapat
2000,4.0,2025.0,4.0,3,10900000.0,Shaniwar Peth
2001,1.5,830.5,2.0,2,1600000.0,Shivaji Nagar
2002,1.5,830.5,1.5,0,2000000.0,Shukrawar Peth
2003,2.0,1146.0,2.0,1,3850000.0,Sinhagad Road
2004,3.0,2447.5,4.0,3,21400000.0,Somwar Peth
2005,2.0,1455.0,2.0,1,14500000.0,Swargate
2006,2.0,830.5,1.5,0,5000000.0,Tilak Road
2007,1.5,830.5,2.0,2,3000000.0,Uruli Devachi
2008,3.0,1521.0,3.0,1,9499000.0,Vadgaon Budruk
2009,3.0,1600.0,2.0,2,5500000.0,Wadgaon Sheri
2010,3.0,2447.5,4.0,2,21400000.0,Viman Nagar
2012,3.0,1765.0,3.0,3,10500000.0,Wagholi
2013,3.0,1980.0,3.0,2,8800000.0,Wakadewadi
2014,3.0,1900.0,3.0,1,13500000.0,Wanowrie
2015,2.0,1265.0,2.0,3,7000000.0,Warje
2016,2.0,1034.0,2.0,3,4000000.0,Yerawada
2017,2.0,1012.0,2.0,1,5900000.0,Alandi Road
2018,2.0,1070.0,2.0,1,5400000.0,Ambegaon Budruk
2019,4.0,2447.5,4.0,1,21400000.0,Anandnagar
2020,3.0,1270.0,2.0,2,7000000.0,Aundh
2021,2.0,830.5,1.5,0,7000000.0,Aundh Road
2022,3.0,2045.0,4.0,3,15400000.0,Balaji Nagar
2023,3.0,1490.0,2.0,2,9800000.0,Baner
2024,4.5,2447.5,4.5,1,21400000.0,Baner road
2025,2.0,883.0,2.0,1,4000000.0,Bhandarkar Road
2026,1.5,830.5,1.5,1,3685000.0,Bhavani Peth
2027,2.0,1156.0,2.0,2,3200000.0,Bibvewadi
2028,3.0,2017.0,3.0,2,12500000.0,Bopodi
2029,4.0,2447.5,4.5,2,21400000.0,Budhwar Peth
2030,3.0,1635.0,3.0,1,6200000.0,Bund Garden
2032,2.0,1296.0,2.0,1,8900000.0,Chandan Nagar
2033,4.5,2400.0,4.0,2,21400000.0,Dapodi
2034,2.0,1139.0,2.0,2,6200000.0,Deccan Gymkhana
2035,2.0,1230.0,3.0,2,4700000.0,Dehu Road
2037,2.0,1245.0,2.0,1,8628000.0,Dhayari Phata
2038,3.0,1158.0,2.0,2,8500000.0,Dhole Patil
2039,4.0,2447.5,4.0,2,21400000.0,Erandwane
2040,2.0,830.5,1.5,1,1600000.0,Fatima Nagar
2041,1.5,830.5,1.5,1,2600000.0,Fergusson College
2042,3.0,1350.0,3.0,1,5500000.0,Ganesh Peth
2043,3.0,1670.0,3.0,2,12000000.0,Ganeshkhind
2044,3.0,1600.0,2.0,2,6500000.0,Ghorpade Peth
2045,2.0,1307.0,2.0,2,5160000.0,Ghorpadi
2046,3.0,1050.0,2.0,1,5700000.0,Gokhale Nagar
2048,3.0,1210.0,2.0,1,5800000.0,Guruwar peth
2049,2.0,1025.0,2.0,1,2960000.0,Hadapsar
2050,2.0,1140.0,2.0,2,4300000.0,Hadapsar Industrial
2051,3.0,1343.0,2.0,2,5641000.0,Hingne Khurd
2052,3.0,1560.0,3.0,2,8500000.0,Jangali Maharaj
2053,2.0,925.0,2.0,2,5100000.0,Kalyani Nagar
2054,3.0,1420.0,2.0,2,7500000.0,Karve Nagar
2055,2.0,1415.0,2.0,3,11000000.0,Karve Road
2056,2.0,1210.0,2.0,2,6000000.0,Kasba Peth
2057,3.0,1852.0,3.0,2,16000000.0,Katraj
2058,3.0,1250.0,3.0,2,5000000.0,Khadaki
2059,2.0,1100.0,2.0,1,6500000.0,Khadki
2060,2.0,1150.0,2.0,1,4025000.0,Kharadi
2061,2.0,1100.0,2.0,1,5335000.0,Kondhwa
2062,2.0,1350.0,1.5,0,10000000.0,Kondhwa Budruk
2063,3.0,1546.0,3.0,2,9900000.0,Kondhwa Khurd
2064,2.0,1424.0,2.0,2,9000000.0,Koregaon Park
2065,3.0,1398.0,3.0,1,6800000.0,Kothrud
2066,3.0,1650.0,3.0,2,20000000.0,Law College
2067,4.0,1200.0,4.0,0,12000000.0,Laxmi Road
2068,3.0,1476.0,3.0,2,10500000.0,Lulla Nagar
2069,2.0,830.5,2.0,1,7000000.0,Mahatma Gandhi
2070,3.0,1322.0,2.0,2,5882000.0,Mangalwar peth
2071,2.0,830.5,2.0,1,4000000.0,Manik Bagh
2072,2.0,1100.0,2.0,2,5500000.0,Market yard
2074,3.0,1285.0,2.0,2,6800000.0,Mukund Nagar
2075,2.0,1150.0,2.0,2,8000000.0,Mundhawa
2076,3.0,1430.0,2.0,2,5600000.0,Nagar Road
2077,3.0,1350.0,2.0,2,6200000.0,Nana Peth
2078,3.0,1350.0,3.0,3,19500000.0,Narayan Peth
2079,2.0,1185.0,2.0,2,6500000.0,Narayangaon
2080,3.0,1760.0,3.0,2,6700000.0,Navi Peth
2081,4.0,2400.0,4.5,2,21400000.0,Padmavati
2082,2.0,900.0,2.0,1,4100000.0,Parvati Darshan
2083,2.0,1297.0,2.0,1,10500000.0,Pashan
2084,3.0,1840.0,3.0,2,15500000.0,Paud Road
2085,2.0,950.0,2.0,1,5079000.0,Pirangut
2086,4.5,1200.0,4.0,1,7000000.0,Prabhat Road
2087,2.0,950.0,2.0,1,5200000.0,Pune Railway
2088,2.0,1250.0,2.0,0,9581500.0,Rasta Peth
2089,3.0,1571.0,3.0,2,8900000.0,Raviwar Peth
2090,2.0,1031.0,2.0,1,5500000.0,Sadashiv Peth
2091,2.0,1485.0,2.0,1,9000000.0,Sahakar Nagar
2092,2.0,1109.0,2.0,1,6000000.0,Salunke Vihar
2093,3.0,2200.0,3.0,2,18000000.0,Sasson Road
2094,1.5,950.0,1.5,1,5000000.0,Satara Road
2095,3.0,1200.0,2.0,0,15000000.0,Senapati Bapat
2096,2.0,1161.0,2.0,1,5515000.0,Shaniwar Peth
2097,3.0,2350.0,3.0,3,21400000.0,Shivaji Nagar
2098,2.0,1003.0,2.0,1,4060000.0,Shukrawar Peth
2099,2.0,1350.0,2.0,1,18500000.0,Sinhagad Road
