,size,total_sqft,bath,balcony,price,site_location
2690,3,1082,2,1,4900000,Ambegaon Budruk
2691,2,1050,2,1,4200000,Anandnagar
2692,2,1080,2,0,5335000,Aundh
2693,2,1100,2,2,5500000,Aundh Road
2694,4,3200,4,1,20500000,Balaji Nagar
2695,2,1311,2,1,7800000,Baner
2696,3,1608,3,1,6798000,Baner road
2697,2,1160,2,2,3600000,Bhandarkar Road
2698,2,1170,2,1,7100000,Bhavani Peth
2699,2,1155,2,2,4060000,Bibvewadi
2700,3,1255,2,1,7768000,Bopodi
2701,2,1065,2,2,4495000,Budhwar Peth
2702,1,674,1,1,2100000,Bund Garden
2703,3,1936,4,2,12600000,Camp
2704,3,2289,3,2,26000000,Chandan Nagar
2705,2,1100,2,1,3845000,Dapodi
2706,3,2257,4,2,15700000,Deccan Gymkhana
2707,2,1055,2,2,5500000,Dehu Road
2708,3,1530,3,3,5187000,Dhankawadi
2709,3,1700,3,1,9700000,Dhayari Phata
2710,3,1575,2,2,7800000,Dhole Patil
2711,3,3500,4,2,33000000,Erandwane
2712,2,1263,2,1,9332000,Fatima Nagar
2713,3,1255,3,0,6931500,Fergusson College
2714,2,1043,2,2,6500000,Ganesh Peth
2715,2,1255,2,2,5350000,Ganeshkhind
2716,2,1300,2,0,9386500,Ghorpade Peth
2717,1,590,1,0,1357000,Ghorpadi
2718,3,1550,3,1,12000000,Gokhale Nagar
2719,3,1220,3,3,5600000,Gultekdi
2720,3,1900,3,3,16000000,Guruwar peth
2721,3,1360,3,3,5500000,Hadapsar
2722,2,1100,2,1,7500000,Hadapsar Industrial
2723,3,1455,3,2,7331000,Hingne Khurd
2724,2,1035,2,1,4050000,Jangali Maharaj
2725,2,1152,2,2,6900000,Kalyani Nagar
2726,2,1299,2,2,8200000,Karve Nagar
2727,3,1157,2,1,7500000,Karve Road
2728,2,1050,2,2,5250000,Kasba Peth
2729,2,1050,2,2,4000000,Katraj
2730,2,1246,2,1,6740000,Khadaki
2731,3,1929,3,2,11500000,Khadki
2732,2,1285,2,1,6000000,Kharadi
2733,3,1200,2,0,6500000,Kondhwa
2734,4,3161,4,3,21400000,Kondhwa Budruk
2736,3,1025,2,0,3700000,Koregaon Park
2737,2,1124,3,2,8000000,Kothrud
2738,2,1012,2,1,5459000,Law College
2739,7,4500,5,3,25000000,Laxmi Road
2740,2,871,2,2,5500000,Lulla Nagar
2741,2,1020,2,2,4000000,Mahatma Gandhi
2742,3,1550,3,3,7350000,Mangalwar peth
2743,3,3515,3,1,42000000,Manik Bagh
2744,3,1410,2,2,8000000,Market yard
2745,4,3500,5,3,15000000,Model colony
2746,2,1118,2,1,7500000,Mukund Nagar
2747,2,1098,2,1,6800000,Mundhawa
2748,2,1130,2,1,4520000,Nagar Road
2749,2,1145,2,2,7500000,Nana Peth
2750,3,950,3,1,8000000,Narayan Peth
2751,2,1051,2,1,3300000,Narayangaon
2753,2,1102,2,2,5367000,Padmavati
2754,2,1478,2,2,12500000,Parvati Darshan
2755,1,645,1,1,1645000,Pashan
2756,2,823,2,1,5063000,Paud Road
2757,2,880,2,1,3500000,Pirangut
2758,4,600,5,2,7500000,Prabhat Road
2759,3,1991,4,2,10000000,Pune Railway
2760,3,1100,3,1,5000000,Rasta Peth
2761,3,1745,3,2,11500000,Raviwar Peth
2762,2,1226,3,1,13500000,Sadashiv Peth
2763,3,680,4,1,6800000,Sahakar Nagar
2764,2,1100,2,1,7000000,Salunke Vihar
2765,4,1200,4,3,19500000,Sasson Road
2766,2,1450,2,1,5800000,Satara Road
2768,2,1150,2,1,5400000,Shaniwar Peth
2769,3,1843,3,2,9584000,Shivaji Nagar
2770,4,2200,4,2,19500000,Shukrawar Peth
2771,2,1090,3,2,4400000,Sinhagad Road
2772,2,1132,2,2,4200000,Somwar Peth
2773,2,1375,2,2,8000000,Swargate
2774,4,1500,5,3,22000000,Tilak Road
2775,1,760,1,2,5030000,Uruli Devachi
2776,2,1180,2,2,6500000,Vadgaon Budruk
2777,2,918,2,2,4500000,Wadgaon Sheri
2779,2,1200,1,0,5300000,Vishrant Wadi
2780,2,1372,2,1,6100000,Wagholi
2781,7,2400,7,3,35500000,Wakadewadi
2782,3,1728,3,2,9500000,Wanowrie
2783,3,2215,3,1,27500000,Warje
2784,2,1200,2,2,8000000,Yerawada
2787,3,1455,2,2,5600000,Anandnagar
2788,1,440,1,0,2800000,Aundh
2789,3,1500,3,2,9700000,Aundh Road
2791,3,1525,3,2,9600000,Baner
2792,2,1204,2,3,3850000,Baner road
2793,2,1225,2,1,5355000,Bhandarkar Road
2794,6,800,6,3,9800000,Bhavani Peth
2796,3,880,2,1,1800000,Bopodi
2797,4,4200,4,2,25500000,Budhwar Peth
2798,2,1200,2,0,5500000,Bund Garden
2799,4,1152,4,1,23000000,Camp
2800,2,1005,2,1,4200000,Chandan Nagar
2801,3,1562,3,2,10300000,Dapodi
2802,4,5000,5,2,39500000,Deccan Gymkhana
2803,6,810,5,2,9500000,Dehu Road
2804,2,1200,2,3,4200000,Dhankawadi
2805,3,1555,3,2,8250000,Dhayari Phata
2806,2,1550,2,1,7100000,Dhole Patil
2807,2,1190,2,2,6700000,Erandwane
2808,2,1070,2,2,5000000,Fatima Nagar
2810,2,1020,2,1,4248000,Ganesh Peth
2811,3,1610,3,1,11500000,Ganeshkhind
2812,1,700,1,1,4100000,Ghorpade Peth
2813,3,1300,2,1,4900000,Ghorpadi
2814,2,1420,2,1,12300000,Gokhale Nagar
2815,9,1200,9,2,10000000,Gultekdi
2816,3,1069,3,2,6540000,Guruwar peth
2817,3,1900,3,3,12300000,Hadapsar
2818,2,1655,2,1,9765000,Hadapsar Industrial
2819,2,1155,2,2,4042000,Hingne Khurd
2820,3,1300,2,2,7000000,Jangali Maharaj
2821,2,1100,2,2,4500000,Kalyani Nagar
2822,2,1030,2,2,4200000,Karve Nagar
2823,2,2105,2,1,7020000,Karve Road
2824,3,1700,3,2,12600000,Kasba Peth
2825,3,1760,3,2,13900000,Katraj
2826,9,6200,9,0,20000000,Khadaki
2827,2,1400,2,1,6700000,Khadki
2828,2,1200,2,0,5300000,Kharadi
2829,2,912,2,1,5500000,Kondhwa
2830,2,1102,2,1,4800000,Kondhwa Budruk
2831,3,1535,3,1,5500000,Kondhwa Khurd
2832,2,1243,2,2,4600000,Koregaon Park
2833,2,918,2,2,6320000,Kothrud
2834,3,1500,2,3,7000000,Law College
2835,3,3000,3,0,25000000,Laxmi Road
2836,3,1476,3,0,8900000,Lulla Nagar
2837,2,1200,2,3,6500000,Mahatma Gandhi
2838,1,606,1,0,3478000,Mangalwar peth
2839,2,1100,2,3,6100000,Manik Bagh
2840,3,1295,2,1,5950000,Market yard
2841,1,527,1,0,2600000,Model colony
2842,2,1300,2,2,8000000,Mukund Nagar
2843,3,680,4,1,6800000,Mundhawa
2844,1,1260,1,0,4100000,Nagar Road
2845,2,1140,2,1,7520000,Nana Peth
2846,1,1500,1,0,3750000,Narayan Peth
2847,3,2321,4,1,12800000,Narayangaon
2848,2,1390,2,2,6200000,Navi Peth
2849,3,1725,3,3,9000000,Padmavati
2850,4,3067,4,1,31000000,Parvati Darshan
2851,3,1186,2,1,6300000,Pashan
2852,2,1230,2,1,8500000,Paud Road
2853,1,600,1,1,1700000,Pirangut
2854,3,1313,3,1,9600000,Prabhat Road
2855,2,900,2,0,5500000,Pune Railway
2856,2,1250,2,2,6625000,Rasta Peth
2857,9,1200,6,3,28000000,Raviwar Peth
2858,1,660,1,1,5400000,Sadashiv Peth
2859,2,1036,2,2,10500000,Sahakar Nagar
2860,4,2700,4,3,45000000,Salunke Vihar
2861,2,1100,2,1,7000000,Sasson Road
2863,4,1500,2,1,45000000,Senapati Bapat
2864,4,525,5,2,5600000,Shaniwar Peth
2865,2,1015,2,1,5600000,Shivaji Nagar
2866,1,812,1,0,2600000,Shukrawar Peth
2867,3,1360,2,2,6500000,Sinhagad Road
2868,3,2167,3,3,17000000,Somwar Peth
2869,2,1200,2,1,3500000,Swargate
2870,2,1165,2,2,7500000,Tilak Road
2871,2,1274,2,2,7000000,Uruli Devachi
2872,2,1151,2,2,3902000,Vadgaon Budruk
2873,6,1060,6,3,11000000,Wadgaon Sheri
2874,3,1626,2,2,12000000,Viman Nagar
2875,2,1035,2,2,3577000,Vishrant Wadi
2876,3,1272,4,0,7500000,Wagholi
2877,2,965,2,1,4500000,Wakadewadi
2878,5,1600,5,2,14000000,Wanowrie
2879,2,1070,2,1,4279000,Warje
2880,3,1570,2,2,6500000,Yerawada
2882,2,780,2,2,2500000,Ambegaon Budruk
2883,3,1000,2,1,6500000,Anandnagar
2884,4,1200,3,2,18800000,Aundh
2885,7,7500,7,2,40000000,Aundh Road
2886,3,1700,2,3,10000000,Balaji Nagar
2888,2,904,2,1,3000000,Baner road
2889,2,1121,2,1,4372000,Bhandarkar Road
2890,3,1385,2,2,5817000,Bhavani Peth
2891,2,1270,2,1,6984999,Bibvewadi
2892,3,1450,3,3,5600000,Bopodi
2893,3,2400,4,2,32500000,Budhwar Peth
2894,1,730,1,1,3500000,Bund Garden
2895,3,1580,3,3,5356000,Camp
2896,2,1111,2,1,5000000,Chandan Nagar
2897,4,1125,2,1,8800000,Dapodi
2898,2,977,2,2,3600000,Deccan Gymkhana
2899,2,674,1,1,1989999,Dehu Road
2900,3,600,3,1,8300000,Dhankawadi
2901,4,2540,4,1,11500000,Dhayari Phata
2902,2,1290,2,1,10000000,Dhole Patil
2903,3,600,3,1,9800000,Erandwane
2904,2,795,2,1,3254000,Fatima Nagar
2905,2,700,1,1,3500000,Fergusson College
2906,2,1463,1,1,14200000,Ganesh Peth
2907,3,1000,3,0,14000000,Ganeshkhind
2908,3,1306,2,2,5800000,Ghorpade Peth
2909,3,2401,3,2,18500000,Ghorpadi
2910,4,1670,3,0,13500000,Gokhale Nagar
2911,3,1875,2,3,23500000,Gultekdi
2912,3,1200,3,1,9000000,Guruwar peth
2913,3,1804,3,2,12100000,Hadapsar
2914,3,2065,4,1,21000000,Hadapsar Industrial
2915,3,1225,3,1,4000000,Hingne Khurd
2916,2,934,2,0,5868000,Jangali Maharaj
2917,2,900,2,2,5600000,Kalyani Nagar
2918,2,1350,2,1,9100000,Karve Nagar
2919,1,700,1,0,3600000,Karve Road
2920,2,980,2,0,3517499,Kasba Peth
2921,2,1160,2,1,4639000,Katraj
2923,2,1043,2,2,5500000,Khadki
2924,4,1200,4,1,12000000,Kharadi
2925,2,1040,2,2,4600000,Kondhwa
2926,3,1357,2,2,6500000,Kondhwa Budruk
2927,7,1600,7,1,10400000,Kondhwa Khurd
2928,2,1225,2,2,4700000,Koregaon Park
2929,9,1500,6,1,8000000,Kothrud
2930,2,1130,2,2,4000000,Law College
2931,4,2500,4,1,15000000,Laxmi Road
2932,3,1700,3,3,12000000,Lulla Nagar
2933,3,1549,3,2,6500000,Mahatma Gandhi
2934,2,1400,2,2,10000000,Mangalwar peth
2935,2,1080,2,2,5000000,Manik Bagh
2936,2,1180,2,2,10000000,Market yard
2937,7,780,7,3,15000000,Model colony
2938,3,1800,3,2,15000000,Mukund Nagar
2939,2,1225,2,1,6738000,Mundhawa
2940,1,890,1,1,7500000,Nagar Road
2941,2,1005,2,1,3959000,Nana Peth
2942,2,1320,2,1,9500000,Narayan Peth
2943,4,1475,2,1,5000000,Narayangaon
2945,2,1110,2,2,5100000,Padmavati
2946,2,1300,2,0,5400000,Parvati Darshan
2947,5,600,3,1,8600000,Pashan
2948,2,1128,2,1,6534999,Paud Road
2950,3,2400,3,2,29000000,Prabhat Road
2951,3,2600,4,1,13500000,Pune Railway
2952,3,2500,4,2,32500000,Rasta Peth
2953,2,630,1,1,3500000,Raviwar Peth
2954,2,1243,2,2,4850000,Sadashiv Peth
2955,2,960,2,2,3200000,Sahakar Nagar
2956,3,1690,3,2,10000000,Salunke Vihar
2957,2,735,2,1,3500000,Sasson Road
2958,2,1365,2,2,7300000,Satara Road
2959,5,2849,5,0,30000000,Senapati Bapat
2960,2,1420,2,1,9939000,Shaniwar Peth
2961,3,1570,3,3,6800000,Shivaji Nagar
2962,2,850,1,1,3200000,Shukrawar Peth
2963,3,1575,2,2,11000000,Sinhagad Road
2964,2,1418,2,2,10400000,Somwar Peth
2965,2,1050,2,1,4200000,Swargate
2966,2,1065,2,1,4260000,Tilak Road
2967,3,1340,3,0,9000000,Uruli Devachi
2968,3,1610,3,2,9200000,Vadgaon Budruk
2969,2,1160,2,1,3350000,Wadgaon Sheri
2970,2,1092,2,2,4400000,Viman Nagar
2971,2,1194,2,2,4700000,Vishrant Wadi
2972,3,1455,3,1,6150000,Wagholi
2973,1,734,1,0,1982000,Wakadewadi
2974,2,799,2,1,3800000,Wanowrie
2975,3,1896,3,1,7500000,Warje
2976,2,1100,2,1,4800000,Yerawada
2977,2,1350,2,1,7900000,Alandi Road
2978,3,1355,3,1,6100000,Ambegaon Budruk
2979,2,1128,2,1,6500000,Anandnagar
2980,2,1350,2,0,9000000,Aundh
2981,3,3875,3,2,86400000,Aundh Road
2982,3,1493,3,2,8200000,Balaji Nagar
2983,2,1098,2,1,4391000,Baner
2984,3,1900,2,1,17000000,Baner road
2985,3,1460,3,2,8800000,Bhandarkar Road
2986,3,2350,4,3,28500000,Bhavani Peth
2987,5,1600,5,3,14000000,Bibvewadi
2988,2,1091,2,1,3200000,Bopodi
2989,2,1180,2,3,4200000,Budhwar Peth
2990,2,1366,3,1,7684999,Bund Garden
2991,3,1685,3,2,9500000,Camp
2992,2,1260,2,3,10000000,Chandan Nagar
2993,3,3010,3,2,20000000,Dapodi
2994,3,1330,4,1,14000000,Deccan Gymkhana
2995,2,1200,2,0,13000000,Dehu Road
2996,2,1346,2,1,9617000,Dhankawadi
2997,1,630,1,0,1386000,Dhayari Phata
2999,3,1850,3,2,14000000,Erandwane
3000,5,2350,2,0,42300000,Fatima Nagar
3001,2,755,1,1,3400000,Fergusson College
3002,5,800,5,2,9800000,Ganesh Peth
3003,2,1194,2,2,4600000,Ganeshkhind
3005,4,4235,4,2,36500000,Ghorpadi
3006,1,800,1,0,5200000,Gokhale Nagar
3007,3,2250,3,1,19500000,Gultekdi
3008,2,1352,2,2,6800000,Guruwar peth
3009,3,2002,3,2,11200000,Hadapsar
3010,4,4000,5,1,28000000,Hadapsar Industrial
3011,2,1060,2,2,4500000,Hingne Khurd
3013,2,1196,2,2,5115000,Kalyani Nagar
3014,3,1220,2,2,3524000,Karve Nagar
3015,3,1595,3,2,7500000,Karve Road
3016,2,1260,2,3,7500000,Kasba Peth
3017,2,1100,2,2,4700000,Katraj
3018,2,1550,2,2,14000000,Khadaki
3019,2,1180,2,3,5200000,Khadki
3020,4,4000,5,1,15000000,Kharadi
3021,3,1662,3,2,8500000,Kondhwa
3022,2,1285,2,1,6000000,Kondhwa Budruk
3023,4,1080,4,1,7500000,Kondhwa Khurd
3024,3,1862,3,2,11900000,Koregaon Park
3025,2,1419,2,2,4800000,Kothrud
3026,3,1410,3,2,4371000,Law College
3027,3,1560,2,2,6240000,Laxmi Road
3028,5,1100,4,3,15000000,Lulla Nagar
3029,3,1634,3,3,7800000,Mahatma Gandhi
3030,5,5530,5,3,62700000,Mangalwar peth
3031,3,1150,2,3,4400000,Manik Bagh
3033,3,1616,3,1,6500000,Model colony
3034,2,1392,2,1,9900000,Mukund Nagar
3035,3,1798,3,1,12000000,Mundhawa
3036,3,1675,3,3,7500000,Nagar Road
3037,2,792,2,1,7000000,Nana Peth
3038,5,2000,4,1,10300000,Narayan Peth
3039,7,600,7,3,8900000,Narayangaon
3040,3,1700,3,2,12400000,Navi Peth
3041,2,1248,2,1,6900000,Padmavati
3042,2,1147,2,1,5400000,Parvati Darshan
3043,2,1100,2,2,4000000,Pashan
3044,3,1527,3,2,11500000,Paud Road
3045,5,2400,5,2,23500000,Pirangut
3046,1,525,1,1,2500000,Prabhat Road
3047,2,1100,2,3,5800000,Pune Railway
3048,2,1118,2,2,3750000,Rasta Peth
3049,3,1476,3,1,7500000,Raviwar Peth
3050,3,2100,3,1,7500000,Sadashiv Peth
3051,3,1215,2,2,4650000,Sahakar Nagar
3052,2,1332,2,1,7900000,Salunke Vihar
3053,2,1350,2,3,4900000,Sasson Road
3054,4,600,4,1,8100000,Satara Road
3055,2,1243,2,2,4600000,Senapati Bapat
3056,2,1105,2,2,4973000,Shaniwar Peth
3057,3,1500,2,1,20000000,Shivaji Nagar
3058,2,1200,2,2,5000000,Shukrawar Peth
3059,2,1251,2,1,4740000,Sinhagad Road
3060,2,883,2,1,4500000,Somwar Peth
3061,3,1400,2,3,6700000,Swargate
3062,3,1800,3,3,26000000,Tilak Road
3063,3,1703,3,2,11300000,Uruli Devachi
3064,5,2500,5,3,13000000,Vadgaon Budruk
3066,2,933,2,2,4300000,Viman Nagar
3068,2,1262,2,1,7500000,Wagholi
3069,2,915,2,2,4800000,Wakadewadi
3070,3,1370,2,2,6150000,Wanowrie
3071,2,1210,2,3,5500000,Warje
3072,3,2392,4,2,26000000,Yerawada
3073,3,1500,2,0,8500000,Alandi Road
3074,2,1065,2,3,5000000,Ambegaon Budruk
3075,4,3100,4,2,57000000,Anandnagar
3076,3,1515,3,3,6500000,Aundh
3078,3,1445,2,3,4031000,Balaji Nagar
3079,3,1300,2,1,5500000,Baner
3080,2,989,2,0,6000000,Baner road
3081,2,1300,2,1,8500000,Bhandarkar Road
3082,3,1185,2,2,3022000,Bhavani Peth
3083,5,1350,3,1,11000000,Bibvewadi
3084,2,1045,2,3,6000000,Bopodi
3085,2,1205,2,2,4218000,Budhwar Peth
3086,2,1260,2,1,7500000,Bund Garden
3087,5,1320,5,2,19900000,Camp
3088,3,1500,2,2,12500000,Chandan Nagar
3089,3,1250,2,2,4250000,Dapodi
3090,2,1199,2,2,5000000,Deccan Gymkhana
3091,2,1385,2,1,8309000,Dehu Road
3092,6,1222,5,3,25000000,Dhankawadi
3093,2,1149,2,1,7500000,Dhayari Phata
3094,3,2180,3,2,17000000,Dhole Patil
3095,8,1200,7,1,11000000,Erandwane
3097,5,1200,5,0,19500000,Fergusson College
3098,3,1818,3,1,13500000,Ganesh Peth
3099,2,1070,2,2,3300000,Ganeshkhind
3100,3,1640,3,2,24100000,Ghorpade Peth
3101,3,1350,2,2,5460000,Ghorpadi
3102,2,630,1,1,2700000,Gokhale Nagar
3103,2,1430,2,2,11300000,Gultekdi
3104,3,2430,4,3,18000000,Guruwar peth
3105,6,1500,7,3,22000000,Hadapsar
3106,2,1084,2,3,5500000,Hadapsar Industrial
3107,3,1186,2,1,5600000,Hingne Khurd
3108,2,1255,2,2,5000000,Jangali Maharaj
3109,4,3400,5,3,24000000,Kalyani Nagar
3110,3,1541,3,1,6984000,Karve Nagar
3111,4,3596,5,1,28200000,Karve Road
3112,2,1295,2,2,7000000,Kasba Peth
3113,3,1000,4,3,11000000,Katraj
3115,3,1370,2,2,5479000,Khadki
3116,2,1100,2,1,4000000,Kharadi
3117,4,4772,6,2,51000000,Kondhwa
3118,2,1370,2,1,17000000,Kondhwa Budruk
3119,3,1370,2,1,5479000,Kondhwa Khurd
3120,2,1200,2,2,6200000,Koregaon Park
3121,4,2000,3,0,9500000,Kothrud
3123,5,1200,4,3,24000000,Laxmi Road
3124,4,2400,5,2,25300000,Lulla Nagar
3125,3,1220,3,2,6200000,Mahatma Gandhi
3126,3,1950,3,2,13000000,Mangalwar peth
3127,2,1178,2,3,7300000,Manik Bagh
3128,3,1286,3,2,6144000,Market yard
3129,2,1160,2,2,4200000,Model colony
3130,2,918,2,2,5500000,Mukund Nagar
3131,3,1563,3,2,9184000,Mundhawa
3132,2,1326,2,1,6217000,Nagar Road
3133,3,1350,2,2,14000000,Nana Peth
3134,4,3960,5,3,38600000,Narayan Peth
3135,2,1240,2,2,3906000,Narayangaon
3136,2,1325,2,2,5000000,Navi Peth
3137,2,1100,2,1,4400000,Padmavati
3138,3,3875,3,2,80000000,Parvati Darshan
3139,3,1605,3,2,5000000,Pashan
3140,5,5600,5,3,51500000,Paud Road
3141,2,1260,2,1,6000000,Pirangut
3142,3,1553,3,2,8309000,Prabhat Road
3143,2,1280,2,2,5200000,Pune Railway
3144,3,1550,2,2,7500000,Rasta Peth
3145,3,1445,2,2,12500000,Raviwar Peth
3146,3,1550,3,2,7400000,Sadashiv Peth
3147,3,1515,2,1,8091000,Sahakar Nagar
3148,3,1332,2,1,8612000,Salunke Vihar
3149,3,1652,3,2,7000000,Sasson Road
3150,3,1570,3,1,10500000,Satara Road
3151,4,5400,4,3,72500000,Senapati Bapat
3152,1,794,1,1,6000000,Shaniwar Peth
3153,3,1200,2,0,6200000,Shivaji Nagar
3154,4,3600,3,2,41000000,Shukrawar Peth
3155,3,1200,3,2,17500000,Sinhagad Road
3156,4,1650,3,1,22000000,Somwar Peth
3157,4,600,2,1,8500000,Swargate
3158,3,2800,3,2,25000000,Tilak Road
3159,3,1750,3,2,11000000,Uruli Devachi
3160,2,1053,2,1,4800000,Vadgaon Budruk
3161,3,1100,3,2,5300000,Wadgaon Sheri
3162,3,1665,3,3,7000000,Viman Nagar
3163,4,4051,4,3,34500000,Vishrant Wadi
3164,4,5500,5,1,150000000,Wagholi
3165,3,1447,3,2,8000000,Wakadewadi
3166,2,1012,2,1,7500000,Wanowrie
3167,3,1900,3,2,6000000,Warje
3168,2,1308,2,2,9266000,Yerawada
3170,1,1351,2,1,5300000,Ambegaon Budruk
3171,2,1000,2,2,2200000,Anandnagar
3172,4,1200,4,2,35000000,Aundh
3173,2,1140,2,2,4911000,Aundh Road
3175,3,1250,2,1,5500000,Baner
3176,3,1290,3,3,4515000,Baner road
3177,2,1424,2,2,9000000,Bhandarkar Road
3178,3,1320,2,2,6060000,Bhavani Peth
3179,3,1662,3,2,8550000,Bibvewadi
3180,5,8321,5,3,270000000,Bopodi
3181,2,1200,2,2,4500000,Budhwar Peth
3183,3,1295,2,2,5950000,Camp
3184,3,1777,3,2,10000000,Chandan Nagar
3186,3,1576,3,2,5910000,Deccan Gymkhana
3187,2,1020,2,3,4100000,Dehu Road
3188,3,2100,3,3,17000000,Dhankawadi
3189,1,648,1,1,3175000,Dhayari Phata
3190,3,1167,2,1,3800000,Dhole Patil
3191,7,1000,7,3,16000000,Erandwane
3192,2,1220,2,2,5089000,Fatima Nagar
3193,3,2350,5,1,32700000,Fergusson College
3194,2,1259,2,1,6740000,Ganesh Peth
3195,4,2000,4,2,8200000,Ganeshkhind
3196,3,1800,3,1,8000000,Ghorpade Peth
3197,3,1991,3,2,16000000,Ghorpadi
3198,3,1665,3,3,11000000,Gokhale Nagar
3199,2,1234,2,1,6100000,Gultekdi
3200,3,1340,2,2,6431000,Guruwar peth
3201,2,1170,2,2,4679000,Hadapsar
3202,2,995,2,0,4600000,Hadapsar Industrial
3203,2,1075,2,2,6000000,Hingne Khurd
3204,2,1025,2,1,5450000,Jangali Maharaj
3205,3,2721,3,2,11300000,Kalyani Nagar
3206,3,2000,3,2,9900000,Karve Nagar
3207,4,2500,4,3,15500000,Karve Road
3208,2,1325,2,2,7000000,Kasba Peth
3209,2,1314,2,3,6820000,Katraj
3210,3,2265,3,2,13600000,Khadaki
3211,7,4800,7,0,17000000,Khadki
3212,2,1026,2,1,4100000,Kharadi
3213,3,1200,3,2,6600000,Kondhwa
3214,3,2220,4,2,6500000,Kondhwa Budruk
3215,2,1070,2,0,5122000,Kondhwa Khurd
3216,2,1420,2,1,9939000,Koregaon Park
3217,3,1888,4,1,9500000,Kothrud
3218,2,1300,2,1,9087000,Law College
3219,2,1216,2,0,9716000,Laxmi Road
3220,4,3000,4,3,34200000,Lulla Nagar
3221,3,1559,3,2,6300000,Mahatma Gandhi
3222,2,1290,2,1,8700000,Mangalwar peth
3224,1,905,1,1,5500000,Market yard
3226,2,829,2,1,2280000,Mukund Nagar
3227,2,1900,2,1,20000000,Mundhawa
3229,3,1300,3,2,6000000,Nana Peth
3230,2,1115,2,1,3345000,Narayan Peth
3231,3,2409,3,2,36000000,Narayangaon
3232,3,2150,4,2,12500000,Navi Peth
3233,3,1305,2,1,6900000,Padmavati
3234,2,1252,2,1,5632000,Parvati Darshan
3236,2,1200,2,1,4613000,Paud Road
3237,3,1750,3,1,13000000,Pirangut
3238,2,545,1,1,3500000,Prabhat Road
3239,2,1375,2,1,10500000,Pune Railway
3240,2,1313,2,2,6650000,Rasta Peth
3241,4,3640,4,1,27500000,Raviwar Peth
3242,3,1693,3,2,10800000,Sadashiv Peth
3243,2,1160,2,1,4175000,Sahakar Nagar
3244,3,1200,3,0,20000000,Salunke Vihar
3245,3,1255,2,2,7900000,Sasson Road
3246,4,1000,4,1,7500000,Satara Road
3247,2,900,2,1,4500000,Senapati Bapat
3248,3,1700,3,2,9000000,Shaniwar Peth
3249,3,1875,3,1,18000000,Shivaji Nagar
3250,3,1700,3,2,8800000,Shukrawar Peth
3251,3,1749,3,2,11500000,Sinhagad Road
3252,2,1500,3,1,6500000,Somwar Peth
3253,2,1175,2,1,4800000,Swargate
3254,2,1280,2,1,6000000,Tilak Road
3255,2,1200,2,2,5000000,Uruli Devachi
3256,3,1610,2,2,11500000,Vadgaon Budruk
3257,2,1070,2,1,4600000,Wadgaon Sheri
3258,2,1200,2,0,6600000,Viman Nagar
3259,2,1127,2,1,5000000,Vishrant Wadi
3260,2,1210,2,1,10200000,Wagholi
3261,2,600,2,1,2300000,Wakadewadi
3262,4,4190,4,3,38000000,Wanowrie
3263,2,1364,2,2,7000000,Warje
3264,4,2268,3,0,14600000,Yerawada
3265,3,1150,2,2,7750000,Alandi Road
3266,2,1146,2,1,3950000,Ambegaon Budruk
3267,2,1345,2,2,5500000,Anandnagar
3268,2,1110,2,2,4100000,Aundh
3269,2,750,2,1,3600000,Aundh Road
3270,2,1156,2,2,4950000,Balaji Nagar
3271,2,1247,2,1,5980000,Baner
3272,2,1058,2,2,6000000,Baner road
3273,2,950,2,1,4800000,Bhandarkar Road
3274,2,420,2,0,3500000,Bhavani Peth
3275,4,600,2,2,9000000,Bibvewadi
3276,3,1520,2,1,10300000,Bopodi
3277,2,1215,2,2,5886000,Budhwar Peth
3278,1,900,1,1,3000000,Bund Garden
3279,3,2350,3,2,17400000,Camp
3280,2,1050,2,2,4600000,Chandan Nagar
3281,3,1672,3,2,15000000,Dapodi
3282,5,2800,5,2,12500000,Deccan Gymkhana
3283,3,1500,2,2,6500000,Dehu Road
3284,2,1400,2,2,6500000,Dhankawadi
3286,4,2700,4,2,13000000,Dhole Patil
3287,2,920,2,1,3746000,Erandwane
3288,3,1200,3,2,7000000,Fatima Nagar
3289,3,1250,3,2,13900000,Fergusson College
3292,2,1140,2,2,4600000,Ghorpade Peth
3293,4,4346,4,1,45000000,Ghorpadi
3294,2,1464,2,2,5600000,Gokhale Nagar
3295,2,1468,3,2,13000000,Gultekdi
3296,3,1555,2,1,8200000,Guruwar peth
3297,6,1200,4,2,11000000,Hadapsar
3298,2,1150,2,0,5500000,Hadapsar Industrial
3299,2,970,2,1,3500000,Hingne Khurd
3300,4,2500,4,3,9500000,Jangali Maharaj
3301,2,1166,2,1,5300000,Kalyani Nagar
3302,3,2779,3,1,31700000,Karve Nagar
3303,3,1350,3,2,5800000,Karve Road
3304,2,900,2,3,4600000,Kasba Peth
3305,3,1300,2,2,5200000,Katraj
3306,3,1190,3,1,5500000,Khadaki
3307,3,1495,2,2,7500000,Khadki
3308,2,1224,2,2,10500000,Kharadi
3309,3,1350,2,2,6800000,Kondhwa
3310,2,940,2,1,5680000,Kondhwa Budruk
3311,2,1100,2,1,5500000,Kondhwa Khurd
3312,2,1300,2,2,6100000,Koregaon Park
3313,3,1480,2,0,14500000,Kothrud
3314,2,1105,2,2,4637000,Law College
3315,3,2600,3,2,20000000,Laxmi Road
